name_google,name_foursquare,ratio_name,address_google,address_foursquare,ratio_address
Rantab Restaurant,Restaurant,90,"2602 Church Avenue, Brooklyn",brooklyn,90
Sip N Chat Cocktail Lounge,All Refrigeration 'N Restaurant Equipment,86,"2910 Avenue D, Brooklyn",brooklyn,90
Step On Top,Top Class Restaurant,86,"2810 Avenue D, Brooklyn",brooklyn,90
Pizzadilla and Wings,Pizza,90,"1845 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Fresh & Delicious,Deli,90,"1877 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
C & C,C & C Restaurant,90,"1183 Rogers Avenue, Brooklyn",1183 Rogers Ave,90
Lee's Resturant & Bakery,Lee's,90,"1211 Rogers Avenue, Brooklyn",brooklyn,90
R&S Caribbean,Bea,90,"1214 Rogers Avenue, Brooklyn",brooklyn,90
Gobo,Bobo,75,"2620 Avenue D, Brooklyn",brooklyn,90
Orin & Camila Roti Shop,Webster Coffee Shop Prestige Restaurant,86,"1214 Rogers Avenue, Brooklyn",brooklyn,90
Yo Yo Fritaille,Kay Manmanm Restaurant and Fritaille,86,"1758 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Flava II,FLAVA II  RESTAURANT AND BAKERY,90,"1914 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Big New York Fried Chicken and Pizza,New York Fried Chicken & Pizza,95,"1922 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Kenny's Roaster,Theresa's Polish American Restaurant,86,"1924 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Chez Macul,S'MAC,72,"1115 Rogers Avenue, Brooklyn",brooklyn,90
Football Restaurant & Bakery,Restaurant,90,"1727 Nostrand Avenue, Brooklyn",1727 Nostrand Ave,90
Thanks Giving,lending a helping hand at tge church giving out food to the needy,86,"1736 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Combite Creole,Kween Creole Restaurant,86,"1728 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
God Bless,The New Understanding Church (God's Deliverance Temple),86,"1709 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
THE LOFT BKNY,The Loft BKNY Restaurant & Lounge,90,"1712 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Yaya's Pizzeria,La Strada Pizzeria & Restaurant,86,"1675 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Footprints Cafe Express,Print,90,"1377 Flatbush Avenue, Brooklyn",Flatbush ave,90
Centro Deportivo/Club ManoGuayabo,Club Deli Restaurant,86,"870 East 162nd Street, The Bronx",Street,90
Don Chile,Don Pepe Restaurant,86,"801 Southern Boulevard, The Bronx",901 Southern Blvd,86
Nanny's Room,Theresa's Polish American Restaurant,86,"849 Bruckner Boulevard, The Bronx",729 Bruckner Blvd,86
Empanadas RD,Foodtown White Plains Rd,86,"854 Southern Boulevard, The Bronx",901 Southern Blvd,86
Milly's Corner,Theresa's Polish American Restaurant,86,"1129 Longwood Avenue, The Bronx",311 Avenue X,86
Chilo's - Taco Truck and Bar,Moti's,86,"323 Franklin Avenue, Brooklyn",brooklyn,90
Nice Pizza,Nice Pizza,100,"340 Franklin Avenue, Brooklyn",brooklyn,90
Nyammings Caribbean Restaurant,Caribbean Restaurant,90,"355 Franklin Avenue, Brooklyn",brooklyn,90
Hong Kong Cafe,Hong Kong,90,"357 Franklin Avenue, Brooklyn",brooklyn,90
Kings of N.Y.C. Slice,All Refrigeration 'N Restaurant Equipment,86,"486 Dekalb Avenue, Brooklyn",brooklyn,90
Punta Cana,Punta Cana Restaurant,90,"490 Dekalb Avenue, Brooklyn",brooklyn,90
Black Swan,Black Barn Restaurant,86,"1048 Bedford Avenue, Brooklyn",brooklyn,90
Fancy Nancy,Nancy's Resturant,86,"1038 Bedford Avenue, Brooklyn",brooklyn,90
Dosa Royale,"Royale Gourmet Deli, Inc.",86,"258 Dekalb Avenue, Brooklyn",brooklyn,90
The Great Georgiana,The Loft BKNY Restaurant & Lounge,86,"248 Dekalb Avenue, Brooklyn",brooklyn,90
Brooklyn Public House,Public House,90,"247 Dekalb Avenue, Brooklyn",brooklyn,90
Mega Bites,Mega Food Market,86,"245 Dekalb Avenue, Brooklyn",brooklyn,90
Roman's,Roman’s,100,"243 Dekalb Avenue, Brooklyn",243 Dekalb Ave,90
Fan Fried Rice Bar,Bar Sol De Quito Restaurant II,86,"525 Dekalb Avenue, Brooklyn",brooklyn,90
Colador Cafe,Stars Cafe & Restaurant,86,"1000 Bedford Avenue, Brooklyn",brooklyn,90
Brain Food,Brain Food Kitchen,90,"967 Bedford Avenue, Brooklyn",brooklyn,90
Moishe's Place,Theresa's Polish American Restaurant,86,"868 Bedford Avenue, Brooklyn",brooklyn,90
Coffee Break,Coffee Break,100,"683A Myrtle Avenue, Brooklyn",brooklyn,90
Cheskys deli,Deli,90,"700 Myrtle Avenue, Brooklyn",brooklyn,90
La Placita Oxaqueña,La Strada Pizzeria & Restaurant,86,"709 Myrtle Avenue, Brooklyn",brooklyn,90
Locanda Vini & Olii,Oceana,75,"129 Gates Avenue, Brooklyn",brooklyn,90
Brooklyn Shawarma,"Golden Forest Chinese Restaurant, Brooklyn Ny",86,"1001 Fulton Street, Brooklyn",Fulton,90
Buka,Buka Nigerian Restaurant,90,"946 Fulton Street, Brooklyn",946 Fulton St,90
Bed-Stuy Fish Fry,Fish,90,"940 Fulton Street, Brooklyn",Fulton,90
Otway,Ota-Ya Japanese Restaurant,72,"930 Fulton Street, Brooklyn",Fulton,90
B'KLYN BURRO,C B Finger Licking Jamaican and West Indian Restaurant,86,"922 Fulton Street, Brooklyn",Fulton,90
Star Deli & Grill,Star Deli & Grill,100,"10632 Sutphin Boulevard, Queens",Sutphin,90
Country Life Jerk,Jerk-A-Rona Restaurant and Grill,86,"147-12 Tuskegee Airmen Way, Jamaica",147-18 Northern Blvd,86
Bamboo Garden,Bamboo Garden,100,"14610 Liberty Avenue, Jamaica",Liberty ave,90
Carmine's,Carmine’s Italian Restaurant,90,"146-46 Liberty Avenue, Jamaica",146-46 Liberty Ave,90
Jouvay Night Club,Uva,90,"147-02 Liberty Avenue, Jamaica",Liberty ave,90
New York Fried Chicken,New York Fried Chicken & Pizza,95,"147-1 Liberty Avenue, Queens",Liberty ave,90
Shake n Burger,All Refrigeration 'N Restaurant Equipment,86,"147-01 Liberty Avenue, Jamaica",Liberty ave,90
Little Anthony's,Little Bandgladesh Restaurant,86,"15019 Liberty Avenue, Jamaica",Liberty ave,90
Latino Coffee and Pizza,Pizza,90,"150-19 Liberty Avenue, Jamaica",Liberty ave,90
Zhang's Garden,Theresa's Polish American Restaurant,86,"175-25 Jamaica Avenue, Jamaica",Jamaica ave,90
Caribbean Roti Express,Bea,90,"173-21 Jamaica Avenue, Jamaica",217-21 Jamaica Avenue,90
TAQUERIA LAS CHELAS,Mi Barrio Taqueria Restaurant,86,"170 09 Jamaica Avenue, Jamaica",Jamaica ave,90
Berbice,The Blessed Kitchen Experience,64,"173-06 Jamaica Avenue, Jamaica",Jamaica ave,90
Happy Family,Happy Family Restaurant,90,"17111 Jamaica Avenue, Jamaica",17111 Jamaica Ave,90
Sea Shore,Sea Shore Restaurant & Marina,90,"591 City Island Avenue, The Bronx",591 City Island Ave,90
City Island Lobster House,Lobster Box,86,"691 Bridge Street, The Bronx",Street,90
JP's,Moti's,86,"703 Minnieford Avenue, The Bronx",196 23 Jamaica Avenue,86
Chikurin,Chikurin Japanese Restaurant,90,"1777 Ocean Avenue, Brooklyn",1777 Ocean Ave,90
Pescada,Esca,90,"1776 Ocean Avenue, Brooklyn",brooklyn,90
Uman Pizza,Uman Pizza,100,"1919 Avenue M, Brooklyn",brooklyn,90
The New Pizza Professor Brooklyn,The New Pizza Professor,95,"1824 Avenue M, Brooklyn",brooklyn,90
Bronzini Sushi Cafe,Cafe 47,86,"1815 Avenue M, Brooklyn",5 ave,90
Sushi King,King Chinese Restaurant,86,"992 East 15th Street, Brooklyn",brooklyn,90
Kam Shing,Kam Sing,94,"1608 Avenue H, Brooklyn",1608 Avenue H,90
Truffle Craft Burgers & Grill,Craft,90,"1519 Avenue J, Brooklyn",brooklyn,90
Di Fara Pizza,Di Fara Pizza,100,"1424 Avenue J, Brooklyn",brooklyn,90
Benny's Brick Oven Pizza,Benny's Brick Oven Pizza,100,"1418 Avenue J, Brooklyn",brooklyn,90
MD Kitchen,Halal Chinese Kitchen,86,"1012 East 15th Street A, Brooklyn",brooklyn,90
Bonaptit,Bon Appetit,84,"1568 Coney Island Avenue, Brooklyn",brooklyn,90
Bon Appetit,Bon Appetit,100,"1568 Coney Island Avenue, Brooklyn",brooklyn,90
El Sancho,El Morro Restaurant & Bar,86,"142 Avenue U, Brooklyn",Avenue U,90
Paraiso,El Paraiso,95,"158 Avenue U, Brooklyn",Avenue U,90
Living Room,Living Room Lounge,90,"178 Avenue U, Brooklyn",Avenue U,90
N & D Pizza West 9,Pizza,90,"107 Avenue U, Brooklyn",107 Avenue U,90
Vinny's Lunchbox,Theresa's Polish American Restaurant,86,"171 Avenue U, Brooklyn",Avenue U,90
Grand Fortune,564 Grand Restaurant,86,"202 Avenue U, Brooklyn",Avenue U,90
Parkview Diner,Diner,90,"2939 Cropsey Avenue, Brooklyn",brooklyn,90
Benson Eating Station,Food Station,86,"2435 86th Street, Brooklyn",brooklyn,90
Wasabi Sushi,Wasabi,90,"2375 86th Street, Brooklyn",brooklyn,90
El Gallo Taqueria,Mi Barrio Taqueria Restaurant,86,"214 Highlawn Avenue, Brooklyn",214 Highlawn Ave,90
Avocados Mexican Grill Restaurant,Restaurant,90,"428 Kings Highway, Brooklyn",brooklyn,90
Emerald Fortune,Fortune Seafood Restaurant,86,"318 Kings Highway, Brooklyn",brooklyn,90
Knapp Pizza III,Knapp Pizza III,100,"427 Kings Highway, Brooklyn",brooklyn,90
Italia Pizza,Italia Pizza,100,"307 Kings Highway, Brooklyn",brooklyn,90
Chorsu Samarkanda,Marea,72,"461 Kings Highway, Brooklyn",brooklyn,90
Tacos López 2,Tacos Lopez 2,96,"465 Kings Highway, Brooklyn",brooklyn,90
El Cerrito del Carmen,El Mexicano,86,"2024 McDonald Avenue, Brooklyn",brooklyn,90
Devine Bakery Pizzeria,bakery,90,"1999 McDonald Avenue, Brooklyn",brooklyn,90
Organic Juice Bar & Grill,Golden Krust Caribbean Bakery and Grill,86,"484 Kings Highway, Brooklyn",brooklyn,90
Golden Palace Kitchen,"Golden Forest Chinese Restaurant, Brooklyn Ny",86,"486 Kings Highway, Brooklyn",brooklyn,90
Lucy's Pizza & Restaurant,Rudy's Pizza & Restaurant,92,"488 Kings Highway, Brooklyn",brooklyn,90
Mama Mia Pizza,Mamma Mia Pizza,97,"2337 Bath Avenue, Brooklyn",2337 Bath Ave,90
New Taste To Go,Taste,90,"2310 86th Street, Brooklyn",brooklyn,90
Nyonya,Nyonya,100,"2322 86th Street, Brooklyn",brooklyn,90
KOREA BLACK SUSHI,Umi Sushi,86,"2332 86th Street, Brooklyn",2332 86th St,90
Gshmak Bakery and Cafe,Gshmak Bakery and Cafe,100,"164 Wallabout Street, Brooklyn",brooklyn,90
Brooklyn Bagel,Brooklyn Bagel & Coffee Co.,90,"7 Heyward Street, Brooklyn",brooklyn,90
Klein's Kosher,Theresa's Polish American Restaurant,86,"595 Bedford Avenue, Brooklyn",brooklyn,90
Charlie's Corner,Theresa's Polish American Restaurant,86,"537 Park Avenue, Brooklyn",brooklyn,90
Flaum's Appetizing,Theresa's Polish American Restaurant,86,"40 Lee Avenue, Brooklyn",brooklyn,90
Panini Le Cafe,Stars Cafe & Restaurant,86,"45 Lee Avenue, Brooklyn",brooklyn,90
Gottlieb's Restaurant,Gottlieb's Restaurant,100,"352 Roebling Street, Brooklyn",352 Roebling St,90
Levy's Delicious Food Glatt Kosher,Y&S Deli,90,"147 Division Avenue, Brooklyn",brooklyn,90
Smiling Herbs Inc,Sunshine Restaurant Food & Catering Inc,86,"152 South 9th Street, Brooklyn",brooklyn,90
Roebling Pizza,Roebling Pizza,100,"326 Roebling Street, Brooklyn",brooklyn,90
Aden Deli & Fried Chicken,Deli,90,"282 Broadway, Brooklyn",brooklyn,90
El Emperador Elias,El Emperador Elias,100,"274 Broadway, Brooklyn",274 Broadway,90
Fortune Place,Fortune Seafood Restaurant,86,"286 Broadway, Brooklyn",brooklyn,90
Pizza Supreme,Pizza Supreme,100,"297 Broadway, Brooklyn",297 Broadway,90
99¢ Supreme Pizza,Pizza Supreme,95,"297 Broadway, Brooklyn",297 Broadway,90
Sabrina's,Sabrina's Pizzeria,90,"294 Broadway, Brooklyn",294 Broadway,90
Shalom Japan,Shalom's Restaurant,86,"310 South 4th Street, Brooklyn",brooklyn,90
Coffee Break Bedford,Coffee Break Bedford,100,"419 Bedford Avenue, Brooklyn",brooklyn,90
Barano,"PASSION Cafe, Lounge, Bar and Restaurant",75,"26 Broadway, Brooklyn",brooklyn,90
Marlow & Sons,Phil & Sons Pizzeria & Restaurant,86,"81 Broadway, Brooklyn",brooklyn,90
Diner,Diner,100,"85 Broadway, Brooklyn",85 Broadway,90
Patrizia's of Williamsburg,Moti's,86,"35 Broadway, Brooklyn",brooklyn,90
Donna,Primadonna Restaurant,90,"27 Broadway, Brooklyn",brooklyn,90
Giando on the Water,620 on Caton Pizzeria and Restaurant,86,"400 Kent Avenue, Brooklyn",brooklyn,90
Chez Pedro,Pedro's,79,"440 Wythe Avenue, Brooklyn",brooklyn,90
Blank Cafe,Stars Cafe & Restaurant,86,"25 Broadway, Brooklyn",brooklyn,90
Loosie's Kitchen,Theresa's Polish American Restaurant,86,"91A South 6th Street, Brooklyn",brooklyn,90
Peter Luger Steak House,Tokyo Steak,86,"178 Broadway, Brooklyn",brooklyn,90
Anaiah,Anaiah’s Seafood Restaurant,90,"744 Myrtle Avenue, Brooklyn",744 Myrtle Ave,90
750 Myrtle Diner,Diner,90,"750 Myrtle Avenue, Brooklyn",brooklyn,90
2 Baci Pizzeria,La Strada Pizzeria & Restaurant,86,"345 A Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Crown Halal Chicken & Pizza,Crown Halal Chicken and Pizza,95,"357 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
JA Rasta Pasta and Seafood City,Seafood City,90,"402 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Hings Kwok,Hings Kwok,100,"323 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Madame Poupon,Maya,68,"387A Nostrand Avenue, Brooklyn",Nostrand Avenue,90
King of the Sea,Sea,90,"1102 Bedford Avenue, Brooklyn",brooklyn,90
Golden Hing,Golden Hing,100,"1082 Bedford Avenue # 1, Brooklyn",1082 Bedford Ave,90
Home Frite,Belky's Home Style Cooking Restaurant,86,"1047 Bedford Avenue, Brooklyn",brooklyn,90
Pilar Cuban Eatery,Pilar Cuban Eatery,100,"1074 Bedford Avenue, Brooklyn",brooklyn,90
Joloff,Joloff Restaurant 2,90,"1168 Bedford Avenue #1617, Brooklyn",1168 Bedford Ave,90
Bombay Grill,Golden Krust Caribbean Bakery and Grill,86,"1176 Bedford Avenue, Brooklyn",brooklyn,90
Bombay Heights,Bombay's Indian Restaurant,86,"1070 Bedford Avenue, Brooklyn",brooklyn,90
Napoleon’s Southern Cuisine and Bakery,bakery,90,"1180 Bedford Avenue, Brooklyn",brooklyn,90
Seven,Seven Stars Chinese Restaurant,90,"470 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Swell Dive,ALDI,68,"1013 Bedford Avenue, Brooklyn",brooklyn,90
No. 1Chinese & Japanese restaurant,Restaurant,90,"1011 Bedford Avenue, Brooklyn",1011 Bedford Ave,90
New No. 1,New No. 1 Chinese Restaurant,90,"1011 Bedford Avenue, Brooklyn",1011 Bedford Ave,90
Sushi Tatsu,Ginpachi Sushi Restaurant,86,"1185 Bedford Avenue, Brooklyn",brooklyn,90
Beds Thai,Mekong Thai & Vietnamese Restaurant,86,"1185 Bedford Avenue, Brooklyn",brooklyn,90
Corner Grind Coffee Kitchen,Coffee,90,"1183 Bedford Avenue, Brooklyn",brooklyn,90
Sun-Sing Restaurant,Sun Hing Restaurant,95,"299 Marcus Garvey Boulevard, Brooklyn",brooklyn,90
Kum Wah,Kum Wah Restaurant,90,"208 Lewis Avenue, Brooklyn",208 Lewis Ave,90
Jag Deli & Grill,Deli & Grill,95,"158 Lewis Avenue, Brooklyn",brooklyn,90
Boca Santa,New Santa Ana Restaurant,86,"480 Madison Street, Brooklyn",Madison St,90
maya congee cafe and chinatown,Maya,90,"563 Gates Avenue, Brooklyn",brooklyn,90
Bravi Ragazzi Brooklyn - Pizza & Bar,Pizza,90,"570 Putnam Avenue, Brooklyn",brooklyn,90
King Food,New Food King,95,"127 Malcolm X Boulevard, Brooklyn",brooklyn,90
Ho Mei,Ho Mei - Chinese Food,90,"222 Malcolm X Boulevard, Brooklyn",brooklyn,90
Soldier,Original's Soldier Jamaican Restaurant,90,"98 Malcolm X Boulevard, Brooklyn",brooklyn,90
Jerk Center,Soldier Jerk Center and Restaurant,90,"98 Malcolm X Boulevard, Brooklyn",brooklyn,90
L'Antagoniste,C&L Of East Ocean Restaurant,86,"238 Malcolm X Boulevard, Brooklyn",brooklyn,90
MadhiFood,iFood,90,"620 Monroe Street, Brooklyn",brooklyn,90
Peri Peri Grill House,Golden Krust Caribbean Bakery and Grill,86,"235 Malcolm X Boulevard, Brooklyn",brooklyn,90
Grandchamps,Agra,68,"197 Patchen Avenue, Brooklyn",brooklyn,90
Sal’s Pizzeria,Sal's Pizzeria,100,"Lexington Ave &, Stuyvesant Avenue, Brooklyn",brooklyn,90
Madison Food Market,Food market,90,"613 Madison Street, Brooklyn",Madison St,90
Fat Doughnut,Fat Cheng Restaurant,86,"50 Malcolm X Boulevard, Brooklyn",brooklyn,90
Xcellent Soul Food,Xcellent Soul Food,100,"372 Ralph Avenue, Brooklyn",brooklyn,90
Paphos Diner,Diner,90,"2501 Fulton Street, Brooklyn",Fulton,90
Burger Urway Express,Fresh Tortillas (Tex-Mex Express) & Japanese Restaurant,86,"1846 East New York Avenue, Brooklyn",New York,90
Enterando,Soldier Jerk Center and Restaurant,80,"2565 Atlantic Avenue, Brooklyn",brooklyn,90
BKLYN eats.....where East New York eats,East New York,90,"2592 Atlantic Avenue, Brooklyn",brooklyn,90
Jim Bu,Sho Bu Restaurant,86,"49 Mother Gaston Boulevard, Brooklyn",brooklyn,90
Max's Deli,Max's Deli,100,"2623 Atlantic Avenue, Brooklyn",brooklyn,90
Wah Sing,Sing Wah Sing,90,"143 Rockaway Avenue, Brooklyn",143 Rockaway Ave,90
Simmer Down Restaurant & Bakery,Restaurant,90,"1290 Herkimer Street, Brooklyn",brooklyn,90
Finger Lick'n,All Refrigeration 'N Restaurant Equipment,86,"133 Rockaway Avenue, Brooklyn",133 Rockaway Ave,90
Jay's,Jazzy Jay's Restaurant,90,"133 Rockaway Avenue, Brooklyn",133 Rockaway Ave,90
Super Convenience Deli & Grocery,Convenience Deli & Grocery,95,"1525 East New York Avenue, Brooklyn",New York,90
Abuela Antonia Mexican Restaurant,Abuela Antonia Mexican Restaurant,100,"225 Rockaway Avenue, Brooklyn",225 Rockaway Ave,90
Soulful Foods,Eisenberger's Health Foods,86,"185 Rockaway Avenue, Brooklyn",brooklyn,90
The Green Place,The Golden Glass Restaurant,86,"180 Rockaway Avenue, Brooklyn",brooklyn,90
Brooklyn Pizzeria & Kennedy Chicken,Brooklyn Pizzeria,90,"1364 Sterling Place, Brooklyn",brooklyn,90
Marcys House Food,Hunan House Chinese Restaurant,86,"1250 Park Place, Brooklyn",brooklyn,90
PJ,PJ Restaurant & Bakery,60,"1339 Saint Johns Place, Brooklyn",1339 Saint Johns Pl,90
King's Wok Kitchen,KING'S WOK,90,"261 Troy Avenue, Brooklyn",Troy Ave,90
Yangtze River,Milk River Restaurant,86,"1394 Saint Johns Place, Brooklyn",brooklyn,90
Mandela,Mi Candela,82,"267 Troy Avenue, Brooklyn",Troy Ave,90
Compton’s,Theresa's Polish American Restaurant,86,"172 Utica Avenue, Brooklyn",brooklyn,90
Kansas Chicken & Burger,GO Burger Truck,86,"263 Schenectady Avenue, Brooklyn",brooklyn,90
P&C,Top Class Restaurant,90,"191 Utica Avenue, Brooklyn",191 Utica Ave,90
Vibez Palate,East Palate Restaurant,86,"197 Utica Avenue, Brooklyn",197 Utica Ave,90
Tony's pizza,Tony's Pizza,100,"1412 Saint Johns Place, Brooklyn",brooklyn,90
Tamra Teahouse,Bushbaby Coffee & Teahouse,86,"1524 Bergen Street, Brooklyn",brooklyn,90
Texas Fried Chicken & Pizza,Texas Fried Chicken & Pizza,100,"240 Utica Avenue, Brooklyn",brooklyn,90
Indian Masala,Rajdhani Indian Restaurant,86,"1174 Saint Marks Avenue, Brooklyn",brooklyn,90
Special Deli & Grill,Deli,90,"360 Malcolm X Boulevard, Brooklyn",brooklyn,90
New Sin Lee,New Fulin Kwok Seafood Restaurant,86,"301 Malcolm X Boulevard, Brooklyn",brooklyn,90
Krazy Chicken & Pizza,Krazy Chicken & Pizza,100,"299 Malcolm X Boulevard, Brooklyn",brooklyn,90
Magic Soul Food,Magic Soul Food,100,"320 Malcolm X Boulevard, Brooklyn",brooklyn,90
Chez Oskar,Kar,90,"310 Malcolm X Boulevard, Brooklyn",brooklyn,90
Sergio's Pizza,Sergio's Pizza,100,"279 Malcolm X Boulevard, Brooklyn",brooklyn,90
Kiwi Food Market,Kiwi Food Market,100,"1741 Fulton Street, Brooklyn",Fulton,90
Kwikees Cuisine,Annie Chan's Japanese Cuisine Restaurant,86,"78 Utica Avenue, Brooklyn",brooklyn,90
New Sunny,New Fulin Kwok Seafood Restaurant,86,"69 Utica Avenue, Brooklyn",69 Utica Ave,90
Irie Caribbean Kitchen & Bakery,Irie Caribbean Kitchen & Bakery,100,"126 Utica Avenue, Brooklyn",brooklyn,90
Bed-Stuy Fish Fry,Fish,90,"827 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Tony's,Tony's Pier Restaurant,90,"850 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Brooklyn Wing House,"Golden Forest Chinese Restaurant, Brooklyn Ny",86,"1218 Union Street, Brooklyn",brooklyn,90
Crown Fried Chicken & Coffee Shop,Crown Fried Chicken& Coffee Shop,98,"818 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
K&S Supermarket,Theresa's Polish American Restaurant,86,"237 Rogers Avenue, Brooklyn",brooklyn,90
Lula Bird,Golden Bird Chinese Food,86,"814 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Cocks,Cocks Restaurant,90,"806 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Karibbean Green,Kar,90,"804 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Great Flavor Catering,Caribbean Flavor & American Restaurant,86,"426 Eastern Parkway, Brooklyn",brooklyn,90
Trinidad Golden Place,"Golden Forest Chinese Restaurant, Brooklyn Ny",86,"788 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
A Tapp Creation,a taberna Portuguese restaurant,86,"781 Eastern Parkway, Brooklyn",brooklyn,90
Sushi Bleu @ The Marketplace,Umi Sushi,86,"589 East New York Avenue, Brooklyn",New York,90
BOEUF & BUN,Golden Bun Bakery,86,"271 Kingston Avenue, Brooklyn",brooklyn,90
Izzy's Fried Chicken,Pizza Fried Chicken,87,"262 Kingston Avenue, Brooklyn",brooklyn,90
Ital Kitchen,Halal Chinese Kitchen,86,"1032 Union Street, Brooklyn",1032 Union St,90
FRANKLIN820,Li Li,86,"820 Franklin Avenue, Brooklyn",brooklyn,90
Sal's,Sal's Restaurant,90,"810 Franklin Avenue, Brooklyn",810 Franklin Ave,90
Wise deli & grill,Wise Deli & Grill,100,"821 Franklin Avenue, Brooklyn",brooklyn,90
Frenchy's Food Truck,Food Truck,90,"333 Eastern Parkway, Brooklyn",brooklyn,90
El Barrio Burritos,Mi Barrio Taqueria Restaurant,86,"796A Franklin Avenue, Brooklyn",brooklyn,90
Aita Trattoria,Maria's Trattoria Restaurant,86,"798A Franklin Avenue, Brooklyn",brooklyn,90
mcking gourmet deli,King Gourmet Deli,94,"790 Franklin Avenue, Brooklyn",brooklyn,90
Falafel Spot,Benny's Kosher Pizza Falafel & Dairy Restaurant,86,"6002 Foster Avenue, Brooklyn",brooklyn,90
StephLova's Cafe,Theresa's Polish American Restaurant,86,"952 Utica Avenue, Brooklyn",brooklyn,90
Jumbo House,Hunan House Chinese Restaurant,86,"942 Utica Avenue, Brooklyn",brooklyn,90
China Restaurant,China Restaurant,100,"937 Utica Avenue, Brooklyn",937 Utica Ave,90
Caribbean Jerkee's Delight Restaurant,Caribbean Jerkee's Delight,95,"Utica Ave & Snyder Ave, Brooklyn",brooklyn,90
P & S,Theresa's Polish American Restaurant,86,"917 Utica Avenue # A, Brooklyn",917 Utica Ave,90
Upper Dem Express,Cam Tak Express Restaurant,86,"915 Utica Avenue, Brooklyn",brooklyn,90
Carib Blends Kitchen,Chang Jiang Kitchen Chinese Restaurant,86,"915 Utica Avenue, Brooklyn",brooklyn,90
Chick Hut,Tropical Hut Restaurant,86,"986 Rutland Road, Brooklyn",Rutland Road,90
New Golden Billion,New Fulin Kwok Seafood Restaurant,86,"976 Rutland Road, Brooklyn",Rutland Road,90
JFK Fried Chicken,JFK Fried Chicken & Pizza,95,"986 Rutland Road, Brooklyn",Rutland Road,90
Jamrock,Jamrock Jamaican Restaurant,90,"1009 Rutland Road, Brooklyn",Rutland Road,90
Bolas Garden,Garden 13 Dairy Restaurant and Pizza,86,"218 Remsen Avenue, Brooklyn",Remsen Avenue,90
Kam Long Kitchen,Kam Luang Kitchen,91,"1031 Rutland Road, Brooklyn",Rutland Road,90
China Moon,China Moon,100,"1068 Rutland Road, Brooklyn",Rutland Road,90
Richness,Richness Restaurant,90,"1063 Rutland Road, Brooklyn",Rutland Road,90
Trini Roti House,Hunan House Chinese Restaurant,86,"1065 Rutland Road, Brooklyn",Rutland Road,90
Catch,Something Catchy Seafood Restaurant,90,"9007 Avenue A, Brooklyn",7 Avenue A,90
Trini Girls Kitchen,Chang Jiang Kitchen Chinese Restaurant,86,"560 Remsen Avenue, Brooklyn",Remsen Avenue,90
Mc Donald's on church ave,Moti's,86,"5707 Church Avenue, Brooklyn",brooklyn,90
Funcity,Unity Coffee Shop,66,"5602 Church Avenue, Brooklyn",5602 Church Ave,90
Shashemane International Restaurant,International Restaurant,95,"195 East 56th Street, Brooklyn",brooklyn,90
Da Spot Restaurant,Restaurant,90,"214 East 55th Street, Brooklyn",brooklyn,90
Klassix Restaurant & Bar,Restaurant,90,"5419 Church Avenue, Brooklyn",brooklyn,90
Palooza Flava,FLAVA II  RESTAURANT AND BAKERY,86,"5419 Church Avenue, Brooklyn",brooklyn,90
Linda's,Linda's Restaurant,90,"5322 Church Avenue, Brooklyn",brooklyn,90
Bon Taste,Taste,90,"5302 Church Avenue, Brooklyn",5302 Church Ave,90
L'exotique,C&L Of East Ocean Restaurant,86,"5302 Church Avenue, Brooklyn",5302 Church Ave,90
Island Pride,Island Pride,100,"5403 Church Avenue, Brooklyn",403 Church Ave,90
Hong Kuang Huang,Shun Hong Chinese Restaurant,86,"5226 Church Avenue, Brooklyn",5226 Church Ave,90
Nanni,Don Giovanni Ristorante,72,"5222 Church Avenue, Brooklyn",brooklyn,90
New Hong Kong,Hong Kong,95,"310 East 53rd Street, Brooklyn",brooklyn,90
Blue Ocean,Blue Ocean,100,"5024 Church Avenue, Brooklyn",brooklyn,90
Bronx Soul Food,famous restaurant Chinese food,86,"1306 East Gun Hill Road, The Bronx",823 East 169th Street,86
